"time","est","lcl","ucl","Method","Cancer","Age","Gender","matchid","time2","absDiff"
19.667,0.05447,0.05198,0.05713,"Weibull","HeadNeckCancer","All","Both",119,19.6666666666667,0.000916666666665122
19.833,0.05434,0.05184,0.05699,"Weibull","HeadNeckCancer","All","Both",120,19.8333333333333,0.00045333333333275
20,0.05421,0.05171,0.05686,"Weibull","HeadNeckCancer","All","Both",121,20,0
20.167,0.05408,0.05158,0.05673,"Weibull","HeadNeckCancer","All","Both",122,20.1666666666667,0.000453333333336303
20.333,0.05395,0.05145,0.0566,"Weibull","HeadNeckCancer","All","Both",123,20.3333333333333,0.000916666666668675
20.5,0.05382,0.05133,0.05648,"Weibull","HeadNeckCancer","All","Both",124,20.5,0.00137000000000143
20.5,0.05382,0.05133,0.05648,"Weibull","HeadNeckCancer","All","Both",124,20.5,0.00137000000000143
20.667,0.0537,0.0512,0.05635,"Weibull","HeadNeckCancer","All","Both",125,20.6666666666667,0.000916666666665122
20.833,0.05357,0.05108,0.05623,"Weibull","HeadNeckCancer","All","Both",126,20.8333333333333,0.00045333333333275
21,0.05345,0.05095,0.05611,"Weibull","HeadNeckCancer","All","Both",127,21,0
21.167,0.05332,0.05083,0.05598,"Weibull","HeadNeckCancer","All","Both",128,21.1666666666667,0.000453333333336303
21.333,0.0532,0.05071,0.05586,"Weibull","HeadNeckCancer","All","Both",129,21.3333333333333,0.000916666666668675
21.5,0.05309,0.05059,0.05574,"Weibull","HeadNeckCancer","All","Both",130,21.5,0.00137000000000143
21.5,0.05308,0.05059,0.05574,"Weibull","HeadNeckCancer","All","Both",130,21.5,0.00137000000000143
21.667,0.05297,0.05048,0.05563,"Weibull","HeadNeckCancer","All","Both",131,21.6666666666667,0.000916666666665122
21.833,0.05285,0.05036,0.05551,"Weibull","HeadNeckCancer","All","Both",132,21.8333333333333,0.00045333333333275
22,0.05273,0.05024,0.05539,"Weibull","HeadNeckCancer","All","Both",133,22,0
22.167,0.05262,0.05013,0.05528,"Weibull","HeadNeckCancer","All","Both",134,22.1666666666667,0.000453333333336303
22.333,0.0525,0.05001,0.05516,"Weibull","HeadNeckCancer","All","Both",135,22.3333333333333,0.000916666666668675
22.5,0.05239,0.0499,0.05505,"Weibull","HeadNeckCancer","All","Both",136,22.5,0.00137000000000143
22.5,0.05239,0.0499,0.05504,"Weibull","HeadNeckCancer","All","Both",136,22.5,0.00137000000000143
22.667,0.05228,0.04979,0.05493,"Weibull","HeadNeckCancer","All","Both",137,22.6666666666667,0.000916666666665122
22.833,0.05217,0.04968,0.05482,"Weibull","HeadNeckCancer","All","Both",138,22.8333333333333,0.00045333333333275
23,0.05206,0.04957,0.05471,"Weibull","HeadNeckCancer","All","Both",139,23,0
23.167,0.05195,0.04946,0.0546,"Weibull","HeadNeckCancer","All","Both",140,23.1666666666667,0.000453333333336303
23.333,0.05184,0.04935,0.05449,"Weibull","HeadNeckCancer","All","Both",141,23.3333333333333,0.000916666666668675
23.5,0.05173,0.04925,0.05438,"Weibull","HeadNeckCancer","All","Both",142,23.5,0.00137000000000143
23.5,0.05173,0.04925,0.05438,"Weibull","HeadNeckCancer","All","Both",142,23.5,0.00137000000000143
23.667,0.05163,0.04914,0.05427,"Weibull","HeadNeckCancer","All","Both",143,23.6666666666667,0.000916666666665122
23.833,0.05152,0.04904,0.05416,"Weibull","HeadNeckCancer","All","Both",144,23.8333333333333,0.00045333333333275
24,0.05142,0.04894,0.05406,"Weibull","HeadNeckCancer","All","Both",145,24,0
24.167,0.05132,0.04883,0.05395,"Weibull","HeadNeckCancer","All","Both",146,24.1666666666667,0.000453333333336303
24.333,0.05121,0.04873,0.05385,"Weibull","HeadNeckCancer","All","Both",147,24.3333333333333,0.000916666666668675
24.5,0.05111,0.04863,0.05374,"Weibull","HeadNeckCancer","All","Both",148,24.5,0.00137000000000143
24.5,0.05111,0.04863,0.05374,"Weibull","HeadNeckCancer","All","Both",148,24.5,0.00137000000000143
24.667,0.05101,0.04853,0.05364,"Weibull","HeadNeckCancer","All","Both",149,24.6666666666667,0.000916666666665122
24.833,0.05091,0.04843,0.05354,"Weibull","HeadNeckCancer","All","Both",150,24.8333333333333,0.00045333333333275
25,0.05081,0.04833,0.05344,"Weibull","HeadNeckCancer","All","Both",151,25,0
0,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",1,0,0.00274
0.167,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",2,0.166666666666667,0.000453333333333333
0.333,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",3,0.333333333333333,0.000916666666666677
0.5,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",4,0.5,0.00136999999999998
0.5,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",4,0.5,0.00136999999999998
0.667,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",5,0.666666666666667,0.000916666666666677
0.833,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",6,0.833333333333333,0.000453333333333306
1,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",7,1,0
1.167,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",8,1.16666666666667,0.000453333333333417
1.333,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",9,1.33333333333333,0.000916666666666677
1.5,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",10,1.5,0.00137000000000009
1.5,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",10,1.5,0.00137000000000009
1.667,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",11,1.66666666666667,0.000916666666666455
1.833,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",12,1.83333333333333,0.000453333333333195
2,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",13,2,0
2.167,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",14,2.16666666666667,0.000453333333333639
2.333,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",15,2.33333333333333,0.000916666666666899
2.5,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",16,2.5,0.00137000000000009
2.5,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",16,2.5,0.00137000000000009
2.667,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",17,2.66666666666667,0.000916666666666455
2.833,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",18,2.83333333333333,0.000453333333333195
3,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",19,3,0
3.167,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",20,3.16666666666667,0.000453333333333639
3.333,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",21,3.33333333333333,0.000916666666666899
3.5,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",22,3.5,0.00137000000000009
3.5,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",22,3.5,0.00137000000000009
3.667,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",23,3.66666666666667,0.000916666666666455
3.833,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",24,3.83333333333333,0.000453333333333195
4,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",25,4,0
4.167,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",26,4.16666666666667,0.000453333333333639
4.333,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",27,4.33333333333333,0.000916666666666899
4.5,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",28,4.5,0.00136999999999965
4.5,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",28,4.5,0.00136999999999965
4.667,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",29,4.66666666666667,0.000916666666666011
4.833,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",30,4.83333333333333,0.00045333333333275
5,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",31,5,0
5.167,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",32,5.16666666666667,0.000453333333333639
5.333,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",33,5.33333333333333,0.000916666666666899
5.5,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",34,5.5,0.00136999999999965
5.5,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",34,5.5,0.00136999999999965
5.667,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",35,5.66666666666667,0.000916666666666011
5.833,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",36,5.83333333333333,0.00045333333333275
6,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",37,6,0
6.167,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",38,6.16666666666667,0.000453333333333639
6.333,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",39,6.33333333333333,0.000916666666666899
6.5,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",40,6.5,0.00136999999999965
6.5,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",40,6.5,0.00136999999999965
6.667,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",41,6.66666666666667,0.000916666666666011
6.833,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",42,6.83333333333333,0.00045333333333275
7,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",43,7,0
7.167,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",44,7.16666666666667,0.000453333333333639
7.333,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",45,7.33333333333333,0.000916666666666899
7.5,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",46,7.5,0.00136999999999965
7.5,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",46,7.5,0.00136999999999965
7.667,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",47,7.66666666666667,0.000916666666666011
7.833,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",48,7.83333333333333,0.00045333333333275
8,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",49,8,0
8.167,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",50,8.16666666666667,0.000453333333334527
8.333,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",51,8.33333333333333,0.000916666666668675
8.5,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",52,8.5,0.00136999999999965
8.5,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",52,8.5,0.00136999999999965
8.667,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",53,8.66666666666667,0.000916666666666899
8.833,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",54,8.83333333333333,0.00045333333333275
9,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",55,9,0
9.167,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",56,9.16666666666667,0.000453333333334527
9.333,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",57,9.33333333333333,0.000916666666668675
9.5,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",58,9.5,0.00136999999999965
9.5,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",58,9.5,0.00136999999999965
9.667,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",59,9.66666666666667,0.000916666666666899
9.833,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",60,9.83333333333333,0.00045333333333275
10,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",61,10,0
10.167,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",62,10.1666666666667,0.000453333333334527
10.333,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",63,10.3333333333333,0.000916666666668675
10.5,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",64,10.5,0.00136999999999965
10.5,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",64,10.5,0.00136999999999965
10.667,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",65,10.6666666666667,0.000916666666666899
10.833,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",66,10.8333333333333,0.00045333333333275
11,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",67,11,0
11.167,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",68,11.1666666666667,0.000453333333334527
11.333,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",69,11.3333333333333,0.000916666666668675
11.5,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",70,11.5,0.00136999999999965
11.5,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",70,11.5,0.00136999999999965
11.667,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",71,11.6666666666667,0.000916666666666899
11.833,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",72,11.8333333333333,0.00045333333333275
12,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",73,12,0
12.167,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",74,12.1666666666667,0.000453333333334527
12.333,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",75,12.3333333333333,0.000916666666668675
12.5,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",76,12.5,0.00136999999999965
12.5,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",76,12.5,0.00136999999999965
12.667,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",77,12.6666666666667,0.000916666666666899
12.833,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",78,12.8333333333333,0.00045333333333275
13,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",79,13,0
13.167,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",80,13.1666666666667,0.000453333333334527
13.333,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",81,13.3333333333333,0.000916666666668675
13.5,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",82,13.5,0.00136999999999965
13.5,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",82,13.5,0.00136999999999965
13.667,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",83,13.6666666666667,0.000916666666666899
13.833,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",84,13.8333333333333,0.00045333333333275
14,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",85,14,0
14.167,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",86,14.1666666666667,0.000453333333334527
14.333,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",87,14.3333333333333,0.000916666666668675
14.5,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",88,14.5,0.00136999999999965
14.5,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",88,14.5,0.00136999999999965
14.667,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",89,14.6666666666667,0.000916666666666899
14.833,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",90,14.8333333333333,0.00045333333333275
15,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",91,15,0
15.167,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",92,15.1666666666667,0.000453333333334527
15.333,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",93,15.3333333333333,0.000916666666668675
15.5,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",94,15.5,0.00136999999999965
15.5,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",94,15.5,0.00136999999999965
15.667,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",95,15.6666666666667,0.000916666666666899
15.833,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",96,15.8333333333333,0.00045333333333275
16,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",97,16,0
16.167,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",98,16.1666666666667,0.000453333333336303
16.333,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",99,16.3333333333333,0.000916666666668675
16.5,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",100,16.5,0.00137000000000143
16.5,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",100,16.5,0.00137000000000143
16.667,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",101,16.6666666666667,0.000916666666665122
16.833,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",102,16.8333333333333,0.00045333333333275
17,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",103,17,0
17.167,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",104,17.1666666666667,0.000453333333336303
17.333,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",105,17.3333333333333,0.000916666666668675
17.5,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",106,17.5,0.00137000000000143
17.5,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",106,17.5,0.00137000000000143
17.667,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",107,17.6666666666667,0.000916666666665122
17.833,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",108,17.8333333333333,0.00045333333333275
18,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",109,18,0
18.167,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",110,18.1666666666667,0.000453333333336303
18.333,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",111,18.3333333333333,0.000916666666668675
18.5,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",112,18.5,0.00137000000000143
18.5,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",112,18.5,0.00137000000000143
18.667,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",113,18.6666666666667,0.000916666666665122
18.833,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",114,18.8333333333333,0.00045333333333275
19,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",115,19,0
19.167,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",116,19.1666666666667,0.000453333333336303
19.333,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",117,19.3333333333333,0.000916666666668675
19.5,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",118,19.5,0.00137000000000143
19.5,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",118,19.5,0.00137000000000143
19.667,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",119,19.6666666666667,0.000916666666665122
19.833,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",120,19.8333333333333,0.00045333333333275
20,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",121,20,0
20.167,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",122,20.1666666666667,0.000453333333336303
20.333,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",123,20.3333333333333,0.000916666666668675
20.5,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",124,20.5,0.00137000000000143
20.5,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",124,20.5,0.00137000000000143
20.667,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",125,20.6666666666667,0.000916666666665122
20.833,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",126,20.8333333333333,0.00045333333333275
21,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",127,21,0
21.167,0.11302,0.11027,0.11577,"Exponential","HeadNeckCancer","All","Both",128,21.1666666666667,0.000453333333336303
